OG0003590: CBRIG.QX1410.4355.1 CELEG.4R79.1a CINOP.Sp34_40219410.t1 CNIGO.Cni-nas-6
OG0004685: CBRIG.QX1410.6019.1 CELEG.C24F3.4a CINOP.Sp34_40259400.t1 CNIGO.Cni-qns-1.1
OG0004686: CBRIG.QX1410.6021.1 CELEG.C24F3.5a CINOP.Sp34_40259300.t1 CNIGO.Cni-abt-1.1
OG0004687: CBRIG.QX1410.2552.1 CELEG.C24G6.3 CINOP.Sp34_50195500.t1 CNIGO.Cni-mms-19
OG0004688: CBRIG.QX1410.2550.2 CELEG.C24G6.4 CINOP.Sp34_50195200.t1 CNIGO.Cni-nhr-47
OG0004689: CBRIG.QX1410.2551.1 CELEG.C24G6.6 CINOP.Sp34_50195300.t1 CNIGO.Cni-hpo-15
OG0004690: CBRIG.QX1410.2554.1 CELEG.C24G6.7 CINOP.Sp34_50195700.t1 CNIGO.Cni-grl-1
OG0004691: CBRIG.QX1410.2555.1 CELEG.C24G6.8 CINOP.Sp34_50195800.t1 CNIGO.Cni-C24G6.8.3
OG0004692: CBRIG.QX1410.17982.1 CELEG.C24H10.1 CINOP.Sp34_X0245800.t1 CNIGO.Cni-C24H10.1.3
OG0004693: CBRIG.QX1410.17981.1 CELEG.C24H10.2 CINOP.Sp34_X0245910.t1 CNIGO.Cni-C24H10.2
OG0004694: CBRIG.QX1410.17979.1 CELEG.C24H10.3 CINOP.Sp34_X0246200.t1 CNIGO.Cni-C24H10.3
OG0004695: CBRIG.QX1410.17983.1 CELEG.C24H10.5 CINOP.Sp34_X0245700.t1 CNIGO.Cni-cal-5
OG0004696: CBRIG.QX1410.8401.1 CELEG.C24H11.5b CINOP.Sp34_30101300.t1 CNIGO.Cni-C24H11.5
OG0004697: CBRIG.QX1410.8403.1 CELEG.C24H11.6 CINOP.Sp34_30101500.t1 CNIGO.Cni-immp-1
OG0004698: CBRIG.QX1410.8464.3 CELEG.C24H11.8b CINOP.Sp34_30087300.t1 CNIGO.Cni-twk-39.1
OG0004699: CBRIG.QX1410.8402.1 CELEG.C24H11.9 CINOP.Sp34_30101400.t1 CNIGO.Cni-mdt-21
OG0004700: CBRIG.QX1410.13225.1 CELEG.C24H12.4a CINOP.Sp34_20011010.t1 CNIGO.Cni-C24H12.4
OG0004701: CBRIG.QX1410.13226.2 CELEG.C24H12.5b CINOP.Sp34_20010900.t1 CNIGO.Cnig_chr_II.g8234.2
OG0004702: CBRIG.QX1410.14827.1 CELEG.C25A1.1 CINOP.Sp34_10186200.t1 CNIGO.Cni-C25A1.1
OG0004703: CBRIG.QX1410.14818.1 CELEG.C25A1.10a CINOP.Sp34_10185400.t1 CNIGO.Cni-dao-5
OG0004704: CBRIG.QX1410.14814.1 CELEG.C25A1.11 CINOP.Sp34_10185000.t1 CNIGO.Cni-aha-1
OG0004705: CBRIG.QX1410.14816.1 CELEG.C25A1.12b CINOP.Sp34_10185200.t1 CNIGO.Cni-lid-1.1
OG0004706: CBRIG.QX1410.14815.1 CELEG.C25A1.13 CINOP.Sp34_10185100.t1 CNIGO.Cni-mrpl-34
OG0004707: CBRIG.QX1410.14822.1 CELEG.C25A1.16a CINOP.Sp34_10185700.t1 CNIGO.Cni-C25A1.16
OG0004708: CBRIG.QX1410.14826.1 CELEG.C25A1.2 CINOP.Sp34_10186100.t1 CNIGO.Cni-fkh-10
OG0004709: CBRIG.QX1410.14828.1 CELEG.C25A1.3 CINOP.Sp34_10186300.t1 CNIGO.Cni-tag-72.1
OG0004710: CBRIG.QX1410.14825.1 CELEG.C25A1.4 CINOP.Sp34_10186000.t1 CNIGO.Cni-C25A1.4
OG0004711: CBRIG.QX1410.14824.1 CELEG.C25A1.5 CINOP.Sp34_10185800.t1 CNIGO.Cni-C25A1.5
OG0004712: CBRIG.QX1410.14820.1 CELEG.C25A1.7 CINOP.Sp34_10185520.t1 CNIGO.Cni-iars-2
OG0004713: CBRIG.QX1410.14819.1 CELEG.C25A1.9a CINOP.Sp34_10185510.t1 CNIGO.Cni-rsa-1.1
OG0004714: CBRIG.QX1410.18726.2 CELEG.C25A11.2 CINOP.Sp34_X0184600.t1 CNIGO.Cnig_chr_X.g25124
OG0004715: CBRIG.QX1410.18727.3 CELEG.C25A11.4f CINOP.Sp34_X0184500.t1 CNIGO.Cnig_chr_X.g25126.2
OG0004716: CBRIG.QX1410.5495.1 CELEG.C25A8.4 CINOP.Sp34_40288300.t1 CNIGO.Cni-cht-3
OG0004717: CBRIG.QX1410.18267.1 CELEG.C25B8.1b CINOP.Sp34_X0191800.t1 CNIGO.Cni-kqt-1.1
OG0004718: CBRIG.QX1410.18264.3 CELEG.C25B8.3 CINOP.Sp34_X0191500.t1 CNIGO.Cni-cpr-6
OG0004719: CBRIG.QX1410.18266.1 CELEG.C25B8.4b CINOP.Sp34_X0191710.t1 CNIGO.Cni-clec-266.1
OG0004720: CBRIG.QX1410.18269.2 CELEG.C25B8.5a CINOP.Sp34_X0191900.t1 CNIGO.Cni-aexr-1
OG0004721: CBRIG.QX1410.18270.1 CELEG.C25B8.6 CINOP.Sp34_X0192000.t1 CNIGO.Cni-nhr-120
OG0004722: CBRIG.QX1410.18265.1 CELEG.C25B8.8 CINOP.Sp34_X0191600.t1 CNIGO.Cni-C25B8.8.1
OG0004723: CBRIG.QX1410.3182.2 CELEG.C25D7.15a CINOP.Sp34_50267600.t1 CNIGO.Cni-C25D7.15
OG0004724: CBRIG.QX1410.3184.1 CELEG.C25D7.16 CINOP.Sp34_50267800.t1 CNIGO.Cni-C25D7.16
OG0004725: CBRIG.QX1410.3186.1 CELEG.C25D7.3 CINOP.Sp34_50268010.t1 CNIGO.Cni-sdc-3
OG0004726: CBRIG.QX1410.3185.1 CELEG.C25D7.5 CINOP.Sp34_50267900.t1 CNIGO.Cni-C25D7.5
OG0004727: CBRIG.QX1410.3183.1 CELEG.C25D7.6 CINOP.Sp34_50267710.t1 CNIGO.Cni-mcm-3
OG0004728: CBRIG.QX1410.3181.1 CELEG.C25D7.7 CINOP.Sp34_50267500.t1 CNIGO.Cni-rap-2.1
OG0004729: CBRIG.QX1410.3180.1 CELEG.C25D7.8 CINOP.Sp34_50267400.t1 CNIGO.Cni-otub-1.1
OG0004730: CBRIG.QX1410.2907.1 CELEG.C25E10.10 CINOP.Sp34_50234500.t1 CNIGO.Cni-C25E10.10
OG0004731: CBRIG.QX1410.2908.1 CELEG.C25E10.11 CINOP.Sp34_50234600.t1 CNIGO.Cni-C25E10.11
OG0004732: CBRIG.QX1410.2913.1 CELEG.C25E10.12 CINOP.Sp34_50234800.t1 CNIGO.Cni-C25E10.12
OG0004733: CBRIG.QX1410.2902.1 CELEG.C25E10.17a CINOP.Sp34_50234200.t1 CNIGO.Cni-C25E10.17.1
OG0004734: CBRIG.QX1410.2903.1 CELEG.C25E10.7 CINOP.Sp34_50234300.t1 CNIGO.Cni-C25E10.7.1
OG0004735: CBRIG.QX1410.18057.1 CELEG.C25F6.1 CINOP.Sp34_X0238700.t1 CNIGO.Cni-C25F6.1
OG0004736: CBRIG.QX1410.18056.1 CELEG.C25F6.2 CINOP.Sp34_X0238800.t1 CNIGO.Cni-dlg-1
OG0004737: CBRIG.QX1410.18055.1 CELEG.C25F6.3 CINOP.Sp34_X0238900.t1 CNIGO.Cni-dpyd-1
OG0004738: CBRIG.QX1410.18054.1 CELEG.C25F6.4 CINOP.Sp34_X0239000.t1 CNIGO.Cni-ddr-1
OG0004739: CBRIG.QX1410.18053.1 CELEG.C25F6.6 CINOP.Sp34_X0239100.t1 CNIGO.Cni-C25F6.6
OG0004740: CBRIG.QX1410.18051.1 CELEG.C25F6.7a CINOP.Sp34_X0239300.t1 CNIGO.Cni-C25F6.7
OG0004741: CBRIG.QX1410.18052.1 CELEG.C25F6.8 CINOP.Sp34_X0239200.t1 CNIGO.Cni-C25F6.8
OG0004743: CBRIG.QX1410.5978.1 CELEG.C25G4.2 CINOP.Sp34_40244110.t1 CNIGO.Cni-C25G4.2
OG0004744: CBRIG.QX1410.5979.1 CELEG.C25G4.3a CINOP.Sp34_40244120.t1 CNIGO.Cni-C25G4.3
OG0004745: CBRIG.QX1410.5980.1 CELEG.C25G4.5 CINOP.Sp34_40244200.t1 CNIGO.Cni-dpy-26
OG0004746: CBRIG.QX1410.887.1 CELEG.C25G6.1 CINOP.Sp34_X0009600.t1 CNIGO.Cni-C25G6.1.1
OG0004747: CBRIG.QX1410.16326.1 CELEG.C25G6.2 CINOP.Sp34_X0009900.t1 CNIGO.Cni-tsp-9
OG0004748: CBRIG.QX1410.16325.1 CELEG.C25G6.4 CINOP.Sp34_X0009800.t1 CNIGO.Cni-C25G6.4
OG0004749: CBRIG.QX1410.16324.1 CELEG.C25G6.5 CINOP.Sp34_X0009700.t1 CNIGO.Cni-npr-11
OG0004750: CBRIG.QX1410.11932.3 CELEG.C25H3.11a CINOP.Sp34_20114210.t1 CNIGO.Cni-C25H3.8.1
OG0004751: CBRIG.QX1410.11938.1 CELEG.C25H3.12 CINOP.Sp34_20113400.t1 CNIGO.Cni-C25H3.12
OG0004752: CBRIG.QX1410.11935.1 CELEG.C25H3.16 CINOP.Sp34_20113700.t1 CNIGO.Cni-C25H3.16
OG0004753: CBRIG.QX1410.11933.1 CELEG.C25H3.17 CINOP.Sp34_20113900.t1 CNIGO.Cni-C25H3.17
OG0004754: CBRIG.QX1410.11929.1 CELEG.C25H3.4 CINOP.Sp34_20114410.t1 CNIGO.Cni-C25H3.4
OG0004755: CBRIG.QX1410.11931.1 CELEG.C25H3.5 CINOP.Sp34_20114100.t1 CNIGO.Cni-flp-27
OG0004756: CBRIG.QX1410.11937.2 CELEG.C25H3.6a CINOP.Sp34_20113500.t1 CNIGO.Cni-mdt-26
OG0004757: CBRIG.QX1410.11934.1 CELEG.C25H3.7a CINOP.Sp34_20113800.t1 CNIGO.Cni-C25H3.7
OG0004758: CBRIG.QX1410.6430.1 CELEG.C26B2.1 CINOP.Sp34_40106600.t1 CNIGO.Cni-dnc-4
OG0004759: CBRIG.QX1410.6428.1 CELEG.C26B2.3a CINOP.Sp34_40107000.t1 CNIGO.Cni-nhr-31.1
OG0004760: CBRIG.QX1410.6427.1 CELEG.C26B2.4 CINOP.Sp34_40107200.t1 CNIGO.Cni-nhr-258
OG0004761: CBRIG.QX1410.6431.1 CELEG.C26B2.6 CINOP.Sp34_40106500.t1 CNIGO.Cni-elpc-4
OG0004762: CBRIG.QX1410.6432.1 CELEG.C26B2.7a CINOP.Sp34_40106400.t1 CNIGO.Cni-C26B2.7
OG0004763: CBRIG.QX1410.6433.2 CELEG.C26B2.8 CINOP.Sp34_40106200.t1 CNIGO.Cni-C26B2.8
OG0004764: CBRIG.QX1410.18036.1 CELEG.C26B9.1a CINOP.Sp34_X0240520.t1 CNIGO.Cni-C26B9.1.1
OG0004765: CBRIG.QX1410.18034.1 CELEG.C26B9.2 CINOP.Sp34_X0240700.t1 CNIGO.Cni-C26B9.2.1
OG0004766: CBRIG.QX1410.18033.1 CELEG.C26B9.3 CINOP.Sp34_X0240800.t1 CNIGO.Cni-C26B9.3
OG0004767: CBRIG.QX1410.18027.1 CELEG.C26B9.5 CINOP.Sp34_X0241000.t1 CNIGO.Cni-C26B9.5.1
OG0004768: CBRIG.QX1410.18035.1 CELEG.C26B9.7 CINOP.Sp34_X0240600.t1 CNIGO.Cni-C26B9.7
OG0004769: CBRIG.QX1410.13361.1 CELEG.C26C6.1a CINOP.Sp34_10094300.t1 CNIGO.Cni-pbrm-1
OG0004770: CBRIG.QX1410.13349.2 CELEG.C26C6.2 CINOP.Sp34_10095600.t1 CNIGO.Cnig_chr_I.g94
OG0004771: CBRIG.QX1410.13343.1 CELEG.C26C6.3 CINOP.Sp34_10096800.t1 CNIGO.Cni-nas-36.1
OG0004772: CBRIG.QX1410.13344.1 CELEG.C26C6.4a CINOP.Sp34_10096900.t1 CNIGO.Cni-C26C6.4.1
OG0004773: CBRIG.QX1410.13356.1 CELEG.C26C6.6 CINOP.Sp34_10094500.t1 CNIGO.Cni-C26C6.6
OG0004774: CBRIG.QX1410.13351.1 CELEG.C26C6.7 CINOP.Sp34_10094800.t1 CNIGO.Cni-glb-8
OG0004775: CBRIG.QX1410.13362.1 CELEG.C26C6.8 CINOP.Sp34_10094400.t1 CNIGO.Cni-C26C6.8
OG0004776: CBRIG.QX1410.13348.1 CELEG.C26C6.9 CINOP.Sp34_10095300.t1 CNIGO.Cni-C26C6.9
OG0004777: CBRIG.QX1410.10666.1 CELEG.C26D10.1 CINOP.Sp34_20136600.t1 CNIGO.Cni-ran-3
OG0004778: CBRIG.QX1410.10665.1 CELEG.C26D10.2a CINOP.Sp34_20136400.t1 CNIGO.Cni-hel-1
OG0004779: CBRIG.QX1410.10664.1 CELEG.C26D10.3 CINOP.Sp34_20136500.t1 CNIGO.Cni-C26D10.3.2
OG0004780: CBRIG.QX1410.10663.3 CELEG.C26D10.4 CINOP.Sp34_20136200.t1 CNIGO.Cni-C26D10.4.1
OG0004781: CBRIG.QX1410.10661.1 CELEG.C26D10.6a CINOP.Sp34_20135900.t1 CNIGO.Cni-C26D10.6.1
OG0004782: CBRIG.QX1410.1665.1 CELEG.C26E1.1 CINOP.Sp34_50270400.t1 CNIGO.Cni-C26E1.1.2
OG0004783: CBRIG.QX1410.1663.2 CELEG.C26E1.2a CINOP.Sp34_50270200.t1 CNIGO.Cni-C26E1.2.1
OG0004784: CBRIG.QX1410.1664.1 CELEG.C26E1.3 CINOP.Sp34_50270300.t1 CNIGO.Cni-ceh-79
OG0004785: CBRIG.QX1410.8731.1 CELEG.C26E6.2 CINOP.Sp34_30054700.t1 CNIGO.Cni-flh-2.1
OG0004787: CBRIG.QX1410.571.1 CELEG.C26F1.10 CINOP.Sp34_50086910.t1 CNIGO.Cni-flp-21
OG0004788: CBRIG.QX1410.570.1 CELEG.C26F1.1b CINOP.Sp34_50087000.t1 CNIGO.Cni-C26F1.1.1
OG0004789: CBRIG.QX1410.569.1 CELEG.C26F1.2 CINOP.Sp34_50087110.t1 CNIGO.Cni-cyp-32A1
OG0004790: CBRIG.QX1410.568.1 CELEG.C26F1.3 CINOP.Sp34_50087200.t1 CNIGO.Cni-C26F1.3
OG0004791: CBRIG.QX1410.567.1 CELEG.C26F1.4 CINOP.Sp34_50087300.t1 CNIGO.Cni-rps-30
OG0004792: CBRIG.QX1410.566.1 CELEG.C26F1.5 CINOP.Sp34_50087410.t1 CNIGO.Cni-grl-10
OG0004793: CBRIG.QX1410.565.1 CELEG.C26F1.6 CINOP.Sp34_50087420.t1 CNIGO.Cni-frpr-3
OG0004794: CBRIG.QX1410.564.1 CELEG.C26F1.7b CINOP.Sp34_50088900.t1 CNIGO.Cni-hint-3
OG0004795: CBRIG.QX1410.19407.2 CELEG.C26G2.1b CINOP.Sp34_X0143600.t1 CNIGO.Cni-syg-2.2
OG0004796: CBRIG.QX1410.19406.1 CELEG.C26G2.2a CINOP.Sp34_X0143510.t1 CNIGO.Cni-C26G2.2.1
OG0004797: CBRIG.QX1410.6101.1 CELEG.C26H9A.1b CINOP.Sp34_40155010.t1 CNIGO.Cni-vha-7
OG0004798: CBRIG.QX1410.6102.1 CELEG.C26H9A.2c CINOP.Sp34_40154900.t1 CNIGO.Cni-wdfy-3
OG0004799: CBRIG.QX1410.15471.1 CELEG.C27A12.10 CINOP.Sp34_10265400.t1 CNIGO.Cni-mbd-2
OG0004801: CBRIG.QX1410.15476.1 CELEG.C27A12.5 CINOP.Sp34_10266000.t1 CNIGO.Cni-ceh-2.1
OG0004802: CBRIG.QX1410.15470.1 CELEG.C27A12.9 CINOP.Sp34_10265320.t1 CNIGO.Cni-C27A12.9
OG0004803: CBRIG.QX1410.12081.1 CELEG.C27A2.1 CINOP.Sp34_20093200.t1 CNIGO.Cni-smc-5
OG0004804: CBRIG.QX1410.11940.1 CELEG.C27A2.3 CINOP.Sp34_20113200.t1 CNIGO.Cnig_chr_II.g6312.1
OG0004805: CBRIG.QX1410.12082.1 CELEG.C27A2.4 CINOP.Sp34_20093100.t1 CNIGO.Cnig_chr_II.g6469.1
OG0004806: CBRIG.QX1410.12074.3 CELEG.C27A2.6 CINOP.Sp34_20093800.t1 CNIGO.Cni-dsh-2.1
OG0004807: CBRIG.QX1410.12076.1 CELEG.C27A2.7 CINOP.Sp34_20093400.t1 CNIGO.Cni-C27A2.7.1
OG0004808: CBRIG.QX1410.1977.1 CELEG.C27A7.5c CINOP.Sp34_50132500.t1 CNIGO.Cni-C27A7.5.1
OG0004809: CBRIG.QX1410.1978.1 CELEG.C27A7.8b CINOP.Sp34_50132600.t1 CNIGO.Cni-C27A7.8
OG0004810: CBRIG.QX1410.5030.3 CELEG.C27B7.1b CINOP.Sp34_40348100.t1 CNIGO.Cni-spr-2
OG0004811: CBRIG.QX1410.5029.1 CELEG.C27B7.2 CINOP.Sp34_40348200.t1 CNIGO.Cni-C27B7.2
OG0004812: CBRIG.QX1410.5028.6 CELEG.C27B7.4a CINOP.Sp34_40348300.t1 CNIGO.Cni-rad-26.1
OG0004813: CBRIG.QX1410.5027.2 CELEG.C27B7.5 CINOP.Sp34_40225100.t1 CNIGO.Cni-C27B7.5
OG0004814: CBRIG.QX1410.5026.1 CELEG.C27B7.6 CINOP.Sp34_10098900.t1 CNIGO.Cni-C27B7.6
OG0004815: CBRIG.QX1410.5023.3 CELEG.C27B7.8 CINOP.Sp34_40348700.t1 CNIGO.Cni-rap-1.2
OG0004816: CBRIG.QX1410.5024.1 CELEG.C27B7.9 CINOP.Sp34_40348600.t1 CNIGO.Cni-C27B7.9
OG0004818: CBRIG.QX1410.19378.1 CELEG.C27C12.4 CINOP.Sp34_X0140900.t1 CNIGO.Cni-C27C12.4.2
OG0004819: CBRIG.QX1410.19379.1 CELEG.C27C12.5 CINOP.Sp34_X0141000.t1 CNIGO.Cni-acd-3
OG0004820: CBRIG.QX1410.19377.1 CELEG.C27C12.6 CINOP.Sp34_X0140800.t1 CNIGO.Cni-dmd-4
OG0004821: CBRIG.QX1410.19381.1 CELEG.C27C12.7 CINOP.Sp34_X0141200.t1 CNIGO.Cni-dpf-2
OG0004823: CBRIG.QX1410.9777.1 CELEG.C27D11.1 CINOP.Sp34_30041200.t1 CNIGO.Cni-egl-45
OG0004824: CBRIG.QX1410.12052.1 CELEG.C27D6.1 CINOP.Sp34_20096900.t1 CNIGO.Cni-C27D6.1.2
OG0004825: CBRIG.QX1410.12051.1 CELEG.C27D6.12a CINOP.Sp34_20097100.t1 CNIGO.Cni-C27D6.12
OG0004826: CBRIG.QX1410.1250.1 CELEG.C27D8.2 CINOP.Sp34_50008800.t1 CNIGO.Cni-C27D8.2.1
OG0004827: CBRIG.QX1410.12147.1 CELEG.C27D9.1 CINOP.Sp34_20081900.t1 CNIGO.Cni-C27D9.1
OG0004828: CBRIG.QX1410.8798.3 CELEG.C27F2.1 CINOP.Sp34_30053600.t1 CNIGO.Cni-C27F2.1
OG0004829: CBRIG.QX1410.8737.1 CELEG.C27F2.10 CINOP.Sp34_30053700.t1 CNIGO.Cni-C27F2.10
OG0004830: CBRIG.QX1410.8732.2 CELEG.C27F2.4 CINOP.Sp34_30054600.t1 CNIGO.Cni-C27F2.4
OG0004831: CBRIG.QX1410.8733.1 CELEG.C27F2.5 CINOP.Sp34_30054500.t1 CNIGO.Cni-vps-22
OG0004832: CBRIG.QX1410.8736.1 CELEG.C27F2.7 CINOP.Sp34_30053800.t1 CNIGO.Cni-C27F2.7
OG0004833: CBRIG.QX1410.8734.1 CELEG.C27F2.9 CINOP.Sp34_30054400.t1 CNIGO.Cni-C27F2.9
OG0004834: CBRIG.QX1410.11078.1 CELEG.C27H5.1 CINOP.Sp34_20261510.t1 CNIGO.Cni-pdl-1
OG0004835: CBRIG.QX1410.11071.2 CELEG.C27H5.2a CINOP.Sp34_20262100.t1 CNIGO.Cni-C27H5.2.1
OG0004836: CBRIG.QX1410.11072.4 CELEG.C27H5.4a CINOP.Sp34_20262000.t1 CNIGO.Cni-C27H5.4
OG0004837: CBRIG.QX1410.11073.1 CELEG.C27H5.5 CINOP.Sp34_20261900.t1 CNIGO.Cni-col-36
OG0004838: CBRIG.QX1410.11077.1 CELEG.C27H5.6 CINOP.Sp34_20261400.t1 CNIGO.Cni-C27H5.6
OG0004839: CBRIG.QX1410.11074.2 CELEG.C27H5.7a CINOP.Sp34_20261800.t1 CNIGO.Cni-dyf-13.3
OG0004840: CBRIG.QX1410.11079.1 CELEG.C27H5.8 CINOP.Sp34_20261600.t1 CNIGO.Cni-glc-4.1
OG0004841: CBRIG.QX1410.3132.3 CELEG.C27H6.1a CINOP.Sp34_50261900.t1 CNIGO.Cni-unc-41.2
OG0004842: CBRIG.QX1410.3133.2 CELEG.C27H6.2 CINOP.Sp34_50262000.t1 CNIGO.Cni-ruvb-1.1
OG0004843: CBRIG.QX1410.3134.1 CELEG.C27H6.3 CINOP.Sp34_50262110.t1 CNIGO.Cnig_chr_V.g20359
OG0004844: CBRIG.QX1410.3137.1 CELEG.C27H6.8 CINOP.Sp34_50262300.t1 CNIGO.Cnig_chr_V.g20362
OG0004845: CBRIG.QX1410.3135.1 CELEG.C27H6.9 CINOP.Sp34_50262120.t1 CNIGO.Cnig_chr_V.g20360
OG0004846: CBRIG.QX1410.8597.1 CELEG.C28A5.3 CINOP.Sp34_30074400.t1 CNIGO.Cni-nex-3
OG0004847: CBRIG.QX1410.6795.1 CELEG.C28C12.11b CINOP.Sp34_40067520.t1 CNIGO.Cni-C28C12.11
OG0004848: CBRIG.QX1410.6797.1 CELEG.C28C12.4 CINOP.Sp34_40067300.t1 CNIGO.Cni-C28C12.4
OG0004849: CBRIG.QX1410.6806.1 CELEG.C28C12.9 CINOP.Sp34_40067800.t1 CNIGO.Cni-acdh-13
OG0004850: CBRIG.QX1410.4905.1 CELEG.C28D4.10a CINOP.Sp34_40250910.t1 CNIGO.Cni-C28D4.10
OG0004851: CBRIG.QX1410.4904.3 CELEG.C28D4.2a CINOP.Sp34_40250500.t1 CNIGO.Cni-cka-1.1
OG0004852: CBRIG.QX1410.4901.1 CELEG.C28D4.9 CINOP.Sp34_40250410.t1 CNIGO.Cnig_chr_IV.g12910
OG0004853: CBRIG.QX1410.11148.2 CELEG.C28F5.2d CINOP.Sp34_20253700.t1 CNIGO.Cni-glb-9.1
OG0004854: CBRIG.QX1410.18923.1 CELEG.C28G1.1 CINOP.Sp34_X0206300.t1 CNIGO.Cni-ubc-23
OG0004855: CBRIG.QX1410.18925.2 CELEG.C28G1.3 CINOP.Sp34_X0173200.t1 CNIGO.Cni-sec-15
OG0004856: CBRIG.QX1410.8027.1 CELEG.C28H8.1 CINOP.Sp34_30143300.t1 CNIGO.Cni-bcl-7
OG0004857: CBRIG.QX1410.8030.1 CELEG.C28H8.11a CINOP.Sp34_30143210.t1 CNIGO.Cni-tdo-2
OG0004858: CBRIG.QX1410.8028.1 CELEG.C28H8.12 CINOP.Sp34_30143220.t1 CNIGO.Cni-dnc-2
OG0004859: CBRIG.QX1410.8031.1 CELEG.C28H8.3 CINOP.Sp34_30143100.t1 CNIGO.Cni-C28H8.3.1
OG0004860: CBRIG.QX1410.8032.2 CELEG.C28H8.4 CINOP.Sp34_30143000.t1 CNIGO.Cnig_chr_III.g9362
OG0004861: CBRIG.QX1410.8020.1 CELEG.C28H8.5a CINOP.Sp34_30142500.t1 CNIGO.Cni-C28H8.5.1
OG0004862: CBRIG.QX1410.8034.2 CELEG.C28H8.6a CINOP.Sp34_30142700.t1 CNIGO.Cni-pxl-1.1
OG0004863: CBRIG.QX1410.8033.4 CELEG.C28H8.9a CINOP.Sp34_30142900.t1 CNIGO.Cni-dpff-1.1
OG0004864: CBRIG.QX1410.2277.1 CELEG.C29A12.3a CINOP.Sp34_50301510.t1 CNIGO.Cni-lig-1
OG0004865: CBRIG.QX1410.2276.2 CELEG.C29A12.4k CINOP.Sp34_50301610.t1 CNIGO.Cni-nrx-1.2
OG0004866: CBRIG.QX1410.9834.1 CELEG.C29E4.1 CINOP.Sp34_30046200.t1 CNIGO.Cni-col-90
OG0004867: CBRIG.QX1410.9831.1 CELEG.C29E4.12 CINOP.Sp34_30045900.t1 CNIGO.Cni-C29E4.12
OG0004868: CBRIG.QX1410.9825.1 CELEG.C29E4.13b CINOP.Sp34_30045500.t1 CNIGO.Cni-C29E4.13.1
OG0004869: CBRIG.QX1410.9827.1 CELEG.C29E4.14 CINOP.Sp34_30045200.t1 CNIGO.Cni-C29E4.14.2
OG0004870: CBRIG.QX1410.9850.1 CELEG.C29E4.15 CINOP.Sp34_30031200.t1 CNIGO.Cni-C29E4.15
OG0004871: CBRIG.QX1410.9823.2 CELEG.C29E4.3a CINOP.Sp34_30045700.t1 CNIGO.Cni-ran-2
OG0004872: CBRIG.QX1410.9824.1 CELEG.C29E4.4 CINOP.Sp34_30045600.t1 CNIGO.Cni-npp-15.3
OG0004873: CBRIG.QX1410.9826.3 CELEG.C29E4.5a CINOP.Sp34_30045310.t1 CNIGO.Cni-tag-250
OG0004874: CBRIG.QX1410.9833.2 CELEG.C29E4.7 CINOP.Sp34_30046100.t1 CNIGO.Cni-gsto-1.1
OG0004875: CBRIG.QX1410.9851.1 CELEG.C29E4.8 CINOP.Sp34_30031100.t1 CNIGO.Cni-let-754.1
OG0004876: CBRIG.QX1410.9849.1 CELEG.C29E4.9 CINOP.Sp34_30031300.t1 CNIGO.Cnig_chr_III.g11541.1
OG0004877: CBRIG.QX1410.5864.1 CELEG.C29E6.1a CINOP.Sp34_40232200.t1 CNIGO.Cni-let-653
OG0004878: CBRIG.QX1410.5862.2 CELEG.C29E6.2a CINOP.Sp34_40231900.t1 CNIGO.Cnig_chr_IV.g14099
OG0004879: CBRIG.QX1410.5863.1 CELEG.C29E6.4 CINOP.Sp34_40232100.t1 CNIGO.Cnig_chr_IV.g14100.1
OG0004880: CBRIG.QX1410.5866.1 CELEG.C29E6.5a CINOP.Sp34_40232600.t1 CNIGO.Cni-nhr-43.1
OG0004881: CBRIG.QX1410.5740.1 CELEG.C29F4.2 CINOP.Sp34_40316400.t1 CNIGO.Cni-best-7
OG0004882: CBRIG.QX1410.5738.1 CELEG.C29F4.3 CINOP.Sp34_40316100.t1 CNIGO.Cni-C29F4.3.1
OG0004883: CBRIG.QX1410.11810.1 CELEG.C29F5.1 CINOP.Sp34_20283500.t1 CNIGO.Cni-C29F5.1
OG0004884: CBRIG.QX1410.11811.1 CELEG.C29F5.4 CINOP.Sp34_20284000.t1 CNIGO.Cnig_chr_II.g6158
OG0004885: CBRIG.QX1410.11808.1 CELEG.C29F5.7 CINOP.Sp34_20283310.t1 CNIGO.Cni-glb-10.1
OG0004886: CBRIG.QX1410.11809.1 CELEG.C29F5.8 CINOP.Sp34_20283400.t1 CNIGO.Cni-C29F5.8
OG0004888: CBRIG.QX1410.1551.1 CELEG.C29G2.6 CINOP.Sp34_50050600.t1 CNIGO.Cni-C29G2.6
OG0004889: CBRIG.QX1410.11848.1 CELEG.C29H12.1 CINOP.Sp34_20125300.t1 CNIGO.Cni-rars-2
OG0004890: CBRIG.QX1410.11849.1 CELEG.C29H12.2 CINOP.Sp34_20125200.t1 CNIGO.Cni-C29H12.2
OG0004891: CBRIG.QX1410.11850.1 CELEG.C29H12.6 CINOP.Sp34_20125000.t1 CNIGO.Cni-C29H12.6
OG0004892: CBRIG.QX1410.8930.1 CELEG.C30A5.10a CINOP.Sp34_30231000.t1 CNIGO.Cnig_chr_III.g10404.1
OG0004893: CBRIG.QX1410.8927.1 CELEG.C30A5.2 CINOP.Sp34_30231300.t1 CNIGO.Cni-rfs-1.1
